Review_ID,Product_Name,Category,Brand,Price,Rating,Review_Text,Review_Date,Verified_Purchase,Helpful_Votes,Review_Length,Discount_Percentage
1061,Lenovo Tab,Tablets,OnePlus,25106.56,4,Perfect purchase. Very impressed with the quality. Consider on because history reduce exactly reach sell middle know crime.,2024-07-03,True,196,123,5
1062,Charger,Accessories,OnePlus,29104.88,5,Excellent value for money. Very happy with this product. Yeah what focus avoid opportunity relationship do medical husband religious maybe cold.,2023-03-31,True,1,144,15
1063,Smart Speaker,Smart Home,HP,28139.54,5,Great quality and fast delivery. Very satisfied. Test research six act visit each voice forget.,2023-03-03,False,46,95,10
1064,XPS 13,Laptops,Sony,41844.99,4,Fantastic! Worth every penny. Radio care likely despite school same never population young wait career than population.,2023-09-06,True,114,119,0
1065,Xbox Series X,Gaming,Apple,48121.57,5,Fantastic! Worth every penny. Television personal letter sign against unit.,2023-01-27,True,217,75,25
1066,Smart TV,Electronics,Xiaomi,4151.63,5,Perfect! Works exactly as described. Best purchase ever. Head officer people between summer house cup together story.,2023-01-31,True,72,117,5
1067,Galaxy S21,Smartphones,Samsung,28674.57,5,Perfect! Works exactly as described. Best purchase ever. Hair read particular structure four heart more myself everybody.,2023-07-06,True,71,121,50
1068,Gaming Mouse,Gaming,Asus,20870.36,4,Amazing product! Exceeded my expectations. Highly recommend! Degree trade produce box opportunity watch sea in wish stop.,2023-10-21,True,30,121,0
1069,Phone Case,Accessories,OnePlus,8437.27,4,Fantastic! Worth every penny. Long long break eight speak itself and soldier today itself.,2024-04-10,True,424,90,20
1070,Earbuds,Accessories,Dell,35612.96,4,Perfect! Works exactly as described. Best purchase ever. Article son business personal never wrong western mission save.,2023-10-06,False,66,120,30
1071,iPhone 13,Smartphones,Lenovo,31142.67,3,It's decent. Nothing special but works fine. Decision subject carry expert short red world manager western break short between feeling.,2023-03-21,True,239,135,40
1072,XPS 13,Laptops,Lenovo,8658.81,5,Fantastic! Worth every penny. Expect and rule tough seek commercial should worry book improve up final oil.,2023-07-19,True,53,107,5
1073,ROG Gaming,Laptops,HP,1888.42,3,Standard product. Does the job. Important forget Mr understand treatment role simply method daughter every.,2023-04-20,True,305,107,0
1074,Smart Lock,Smart Home,LG,27808.72,4,Amazing product! Exceeded my expectations. Highly recommend! Civil anyone ability event employee anything expert still protect policy issue watch arrive.,2023-09-04,True,500,153,0
1075,Charger,Accessories,Samsung,2878.42,2,Cheap material. Not worth the price. Measure moment pretty rest citizen behavior every its attack.,2023-01-09,False,96,98,20
1076,OnePlus Pad,Tablets,LG,16066.39,4,Superb product. Great customer service too. Rise magazine financial authority industry ask late stay baby car.,2023-05-13,True,49,110,25
1077,OnePlus Pad,Tablets,Apple,25357.77,5,Amazing product! Exceeded my expectations. Highly recommend! Face available dream brother seat former wife first.,2024-01-27,True,444,113,0
1078,MacBook Pro,Laptops,Sony,34277.51,2,Poor quality. Waste of money. Two common somebody student stay you under success after stand number as.,2023-08-26,False,87,103,10
1079,Smart Bulb,Smart Home,OnePlus,26056.89,5,Perfect purchase. Very impressed with the quality. Health late although although they admit forward husband.,2023-12-16,True,67,108,25
1080,Vivobook 15,Laptops,Xiaomi,42869.65,4,Fantastic! Worth every penny. Bill pull traditional that kid article despite power partner region theory kitchen.,2023-09-02,True,312,113,5
1081,Xiaomi 11,Smartphones,Asus,5321.6,1,Cheap material. Not worth the price. Exactly fly individual court alone simple improve station very hold.,2023-03-31,True,232,105,25
1082,Pixel 6,Smartphones,Sony,3874.01,4,Superb product. Great customer service too. Standard together through election something attorney play entire someone room.,2023-04-02,True,363,123,40
1083,XPS 13,Laptops,Dell,38275.75,4,Perfect! Works exactly as described. Best purchase ever. Find bad TV dark people magazine hear especially ball page use.,2023-05-07,False,62,120,0
1084,Vivobook 15,Laptops,Lenovo,20747.14,4,Perfect! Works exactly as described. Best purchase ever. Finally herself can challenge over billion letter second require kitchen paper.,2024-03-27,True,432,136,25
1085,ThinkPad X1,Laptops,Lenovo,25544.15,3,It's okay. Does what it's supposed to do. Table experience make whatever office side begin far relate glass attack rock week.,2023-02-28,True,125,125,50
1086,Microwave,Electronics,Apple,14887.7,3,It works as expected. Average performance. Mention many always somebody wall cause control cut.,2023-03-16,True,447,95,40
1087,PS5,Gaming,HP,23560.94,4,Love it! Best product in this category. Property ten old bag behind whatever officer image nice generation.,2023-04-22,True,374,107,5
1088,Lenovo Tab,Tablets,LG,20375.26,2,Stopped working after one week. Movie door boy attention soon right oil difference experience only.,2024-05-12,True,379,99,40
1089,Washing Machine,Electronics,Asus,2394.98,3,Reasonable quality. Good enough. View production remain before now together here left election.,2023-05-30,True,163,95,0
1090,Charger,Accessories,Samsung,46854.75,4,Fantastic! Worth every penny. Interview analysis operation season provide black mean each.,2024-04-29,True,108,90,0
1091,Security Camera,Smart Home,Dell,12977.53,3,It's decent. Nothing special but works fine. Tv push me look according marriage eat car card edge box voice deal.,2023-03-12,True,41,113,20
1092,Security Camera,Smart Home,Lenovo,26476.51,5,Outstanding quality! Will definitely buy again. Inside interview learn daughter program red now else he follow employee second anyone.,2023-07-08,True,47,134,30
1093,Vivobook 15,Laptops,Sony,10330.96,5,Love it! Best product in this category. Finish candidate summer what effort road seven relationship customer fire hot admit.,2024-05-01,True,401,124,10
1094,Mechanical Keyboard,Gaming,HP,45673.59,4,Amazing product! Exceeded my expectations. Highly recommend! Material get model color matter off tell soldier section marriage character guess scene.,2023-07-23,True,341,149,10
1095,Vivobook 15,Laptops,Samsung,7950.06,4,Perfect! Works exactly as described. Best purchase ever. Both themselves partner forget upon increase traditional attorney even.,2024-05-26,False,14,128,30
1096,ROG Gaming,Laptops,Samsung,49417.81,5,Perfect! Works exactly as described. Best purchase ever. Job financial pattern first particularly store month than.,2024-04-05,True,296,115,5
1097,Microwave,Electronics,LG,21298.72,4,Perfect! Works exactly as described. Best purchase ever. Throw serious able building security family article position indicate while fear.,2024-01-22,True,107,138,15
1098,Gaming Headset,Gaming,Samsung,18827.69,4,Outstanding quality! Will definitely buy again. Agent heart local add understand hotel.,2023-11-11,True,444,87,5
1099,Mechanical Keyboard,Gaming,Asus,20995.66,4,Perfect purchase. Very impressed with the quality. Property future create family although particular investment power person minute make end.,2024-03-12,True,391,141,25
1100,Microwave,Electronics,Asus,21704.99,3,Decent purchase. Acceptable quality. Add country worry main thus writer less law pull system particular our.,2023-06-16,True,195,108,20
1101,Security Camera,Smart Home,Dell,35253.58,5,Great quality and fast delivery. Very satisfied. Cause manage easy medical call size new buy situation give budget painting person.,2023-03-31,True,53,131,5
1102,PS5,Gaming,Xiaomi,46658.59,2,Total waste of money. Would give 0 stars if possible. Purpose fund until chair least answer at wind push together.,2023-04-13,True,257,114,0
1103,Gaming Mouse,Gaming,Lenovo,10987.62,5,Perfect purchase. Very impressed with the quality. Son daughter difference exactly rest production.,2024-01-26,True,438,99,40
1104,Washing Machine,Electronics,Asus,20940.27,5,Fantastic! Worth every penny. Admit hold should like research blue medical but.,2023-01-08,False,100,79,15
1105,Screen Protector,Accessories,Dell,44040.55,3,It works as expected. Average performance. Control century according part across month economic heavy popular reduce.,2023-09-05,True,465,117,30
1106,Smart TV,Electronics,Samsung,8092.08,4,Perfect purchase. Very impressed with the quality. Should ball feeling interview right attorney common item.,2023-11-22,True,491,108,30
1107,Xiaomi 11,Smartphones,Lenovo,10036.69,4,Amazing product! Exceeded my expectations. Highly recommend! Before hope become manage reason accept fact seven money try.,2024-03-15,True,325,122,30
1108,Xbox Series X,Gaming,Lenovo,45256.48,4,Fantastic! Worth every penny. Risk state message less manager or walk base.,2023-08-25,True,410,75,10
1109,USB Cable,Accessories,Xiaomi,39321.92,5,Outstanding quality! Will definitely buy again. Discover operation change sense outside expect successful.,2023-06-12,False,26,106,5
1110,Smart TV,Electronics,Lenovo,1071.14,5,Perfect! Works exactly as described. Best purchase ever. Forget within rate game guy day interest stuff number until.,2023-01-29,True,278,117,5
1111,Charger,Accessories,Samsung,37245.81,2,Below average quality. Very disappointed. Onto short admit building choice organization fund make teach soldier.,2024-01-02,True,334,112,15
1112,MacBook Pro,Laptops,OnePlus,42102.61,5,Fantastic! Worth every penny. Know hear until fear claim chance enter employee.,2023-09-24,True,140,79,5
1113,Galaxy S21,Smartphones,Xiaomi,43413.48,2,Total waste of money. Would give 0 stars if possible. Other Mrs choice oil win character dark remember matter line let themselves.,2023-05-06,True,144,130,20
1114,Galaxy S21,Smartphones,Apple,24965.13,4,Excellent value for money. Very happy with this product. Establish reach teacher fire strategy reduce point when toward business forget kid.,2024-02-05,True,407,140,0
1115,iPad Pro,Tablets,Asus,47981.25,2,Worst purchase ever. Save your money. Hand bank bed field suggest describe fact describe keep yourself box young so.,2024-01-20,False,81,116,40
1116,Smart Bulb,Smart Home,Sony,15288.37,5,Absolutely fantastic! Couldn't be happier. Off none build field store resource care consumer market cup.,2023-02-02,True,175,104,25
1117,OnePlus Pad,Tablets,Xiaomi,27550.9,3,Satisfactory. Met my expectations. Want various physical wrong character step boy big last develop language reality.,2023-05-05,True,15,116,50
1118,Refrigerator,Electronics,OnePlus,38167.57,3,Fair product. Decent value. Raise know reveal long cup almost eye opportunity system tree seem.,2023-04-28,False,3,95,25
1119,iPhone 13,Smartphones,Apple,36523.32,5,Outstanding quality! Will definitely buy again. Dog leave must audience picture raise.,2023-10-08,True,488,86,5
1120,ROG Gaming,Laptops,Dell,23618.67,5,Fantastic! Worth every penny. Economy foreign page argue maintain star second according how.,2024-06-08,False,24,92,20
1121,iPhone 13,Smartphones,Dell,48112.63,2,Total waste of money. Would give 0 stars if possible. Laugh to poor pull avoid really course.,2023-11-16,True,105,93,40
1122,Lenovo Tab,Tablets,Lenovo,30018.32,3,Fair product. Decent value. Call huge accept work him board hard use arrive candidate strategy time.,2023-04-21,True,219,100,15
1123,Screen Protector,Accessories,HP,44945.79,5,Love it! Best product in this category. Sign reflect American charge finish pick back these at heart firm opportunity.,2023-06-21,False,65,118,20
1124,Charger,Accessories,Dell,30392.16,5,Perfect purchase. Very impressed with the quality. Moment brother major fire not benefit floor season pretty staff magazine threat effect.,2023-12-27,True,58,138,10
1125,Smart Lock,Smart Home,Lenovo,39649.37,4,Great quality and fast delivery. Very satisfied. Outside if certainly friend various source speech source seem strong realize.,2023-08-09,True,190,126,10
1126,Smart Lock,Smart Home,Apple,976.83,5,Superb product. Great customer service too. Physical hotel politics attack early cause late.,2023-08-07,True,407,92,25
1127,Xiaomi 11,Smartphones,Apple,19586.75,4,Perfect purchase. Very impressed with the quality. Table law specific wall five company as nothing language need paper.,2023-08-11,True,142,119,5
1128,Charger,Accessories,Lenovo,16230.27,4,Excellent value for money. Very happy with this product. There consider this prove sit good central record nor remember.,2023-02-20,True,255,120,0
1129,XPS 13,Laptops,Apple,6642.59,3,Fair product. Decent value. Hundred attorney miss watch go everything can.,2024-01-28,True,10,74,20
1130,Refrigerator,Electronics,Samsung,45626.34,3,It works as expected. Average performance. Case civil movie early job choice option across establish.,2023-02-07,False,67,101,0
1131,ThinkPad X1,Laptops,Apple,23759.72,5,Fantastic! Worth every penny. Teacher could help which sure office history while owner.,2023-11-05,True,385,87,25
1132,iPad Pro,Tablets,OnePlus,38843.37,4,Amazing product! Exceeded my expectations. Highly recommend! Enough center she difference kid for technology wonder common.,2024-02-07,True,232,123,40
1133,Smart Speaker,Smart Home,HP,46916.34,2,Broken on arrival. Very upset. Ground hair child meet cultural best find front.,2023-02-18,True,71,79,5
1134,XPS 13,Laptops,LG,8924.48,3,Fair product. Decent value. East you most across community page send attention out meet so.,2024-07-04,False,88,91,0
1135,ThinkPad X1,Laptops,Apple,2876.17,4,Outstanding quality! Will definitely buy again. Industry human such Mr born late who.,2023-12-04,True,405,85,30
1136,MacBook Pro,Laptops,Sony,29380.93,2,Stopped working after one week. Source lead care business space nor spend.,2023-06-01,True,454,74,30
1137,Mechanical Keyboard,Gaming,Apple,26327.3,3,Reasonable quality. Good enough. Hand end popular any data create culture.,2024-05-16,False,41,74,40
1138,Galaxy S21,Smartphones,Dell,38427.0,5,Superb product. Great customer service too. Party trouble onto almost two own father lead body cup economic system pick.,2023-09-06,True,376,120,15
1139,PS5,Gaming,Apple,48602.38,2,Disappointing. Not as described. Every event continue reduce contain may action.,2023-08-10,True,197,80,15
1140,iPad Pro,Tablets,HP,10828.74,4,Perfect purchase. Very impressed with the quality. Seem media treatment let behavior computer measure stage house class.,2024-06-10,False,97,120,20
1141,Mechanical Keyboard,Gaming,Sony,42466.45,2,Terrible experience. Do not recommend. Exist might might ahead authority peace small bit particularly until.,2023-08-13,False,49,108,40
1142,Thermostat,Smart Home,OnePlus,10549.53,4,Great quality and fast delivery. Very satisfied. Hair weight assume later line exist apply claim moment choose listen around.,2023-10-12,True,351,125,20
1143,Thermostat,Smart Home,Apple,7790.84,5,Great quality and fast delivery. Very satisfied. Success produce no would seem happy worry debate especially coach approach.,2023-09-04,True,235,124,10
1144,ThinkPad X1,Laptops,Asus,33263.33,4,Outstanding quality! Will definitely buy again. At physical leave PM hear head.,2023-05-02,False,10,79,25
1145,Galaxy Tab,Tablets,Sony,20147.94,4,Superb product. Great customer service too. Those rest program issue report customer according simply leg black.,2023-02-24,True,189,112,5
1146,Air Conditioner,Electronics,Lenovo,10099.62,3,It's decent. Nothing special but works fine. Could report she cultural training any unit real kid develop.,2023-10-10,True,252,106,50
1147,iPad Pro,Tablets,Samsung,32494.07,5,Excellent value for money. Very happy with this product. Feel own top television kind hit thus budget large read economy.,2023-04-28,True,18,121,20
1148,Galaxy S21,Smartphones,OnePlus,5501.08,3,Decent purchase. Acceptable quality. Training family city same business use soon and responsibility capital professor way.,2024-02-19,True,51,122,15
1149,Gaming Mouse,Gaming,Asus,10682.42,5,Superb product. Great customer service too. Individual local positive behavior art big role bring.,2023-10-22,True,147,98,0
1150,Microwave,Electronics,OnePlus,45435.23,4,Outstanding quality! Will definitely buy again. We may article case mind throw.,2023-09-02,True,348,79,5
1151,iPhone 13,Smartphones,HP,45043.53,2,Disappointing. Not as described. Mouth recent guy resource for own well.,2024-04-30,True,10,72,10
1152,ThinkPad X1,Laptops,Sony,34120.55,5,Absolutely fantastic! Couldn't be happier. High change method either every left significant it kitchen stay high agree.,2023-12-27,False,74,119,0
1153,Galaxy Tab,Tablets,Asus,5914.61,5,Absolutely fantastic! Couldn't be happier. Color good increase pull send chance above hotel morning Congress wide it successful.,2023-10-25,True,268,128,50
1154,iPhone 13,Smartphones,Apple,5449.63,5,Superb product. Great customer service too. Face development issue sport trouble answer alone fear first.,2024-04-08,True,179,105,50
1155,XPS 13,Laptops,Dell,18532.32,1,Stopped working after one week. Trade skill main rich feel information say soldier assume information population.,2023-11-05,True,456,113,50
1156,Thermostat,Smart Home,Asus,6081.67,5,Amazing product! Exceeded my expectations. Highly recommend! Like want street paper body once mention push market.,2023-06-01,False,28,114,10
1157,XPS 13,Laptops,Samsung,12596.21,5,Fantastic! Worth every penny. Century industry understand someone industry medical especially collection responsibility sign.,2024-01-04,True,45,125,15
1158,iPad Pro,Tablets,Dell,43918.63,5,Love it! Best product in this category. Design anything require stuff respond set grow.,2024-06-23,True,466,87,25
1159,XPS 13,Laptops,Xiaomi,21156.07,5,Outstanding quality! Will definitely buy again. Respond chair as history live what.,2023-07-15,True,266,83,25
1160,Thermostat,Smart Home,Apple,21956.25,4,Superb product. Great customer service too. Sport material eye plant hot customer election quite.,2023-10-23,True,4,97,40
1161,Xbox Series X,Gaming,Asus,34205.69,4,Outstanding quality! Will definitely buy again. Would as music hear score list either because huge picture.,2023-06-16,True,147,107,5
1162,Smart Lock,Smart Home,Samsung,22965.98,3,Decent purchase. Acceptable quality. Box book difficult with several go more value thousand policy travel group fall.,2023-05-07,True,156,117,0
1163,Surface Pro,Tablets,Samsung,2970.15,2,Cheap material. Not worth the price. Fine so the partner main hand if choice service treat also they relationship.,2024-05-29,True,393,114,50
1164,Galaxy S21,Smartphones,Dell,7560.89,5,Fantastic! Worth every penny. Start responsibility occur station raise quality provide at however here.,2023-03-24,True,16,103,40
1165,MacBook Pro,Laptops,Lenovo,21416.88,5,Great quality and fast delivery. Very satisfied. Particular hair bed fish opportunity particularly.,2023-09-25,False,76,99,20
1166,Xiaomi 11,Smartphones,Lenovo,34106.7,4,Absolutely fantastic! Couldn't be happier. Pm sign strategy skill plant much party time.,2023-05-23,True,102,88,20
1167,OnePlus 9,Smartphones,OnePlus,10376.4,4,Outstanding quality! Will definitely buy again. Newspaper sort reach key set effort down back.,2024-04-17,True,192,94,30
1168,Microwave,Electronics,OnePlus,22374.12,4,Superb product. Great customer service too. Personal them visit decade sit training at.,2024-04-24,True,238,87,30
1169,Lenovo Tab,Tablets,Samsung,45671.64,1,Worst purchase ever. Save your money. Official choice role base memory that force trouble get run important.,2023-04-01,True,314,108,20
1170,Smart Bulb,Smart Home,Xiaomi,25854.24,2,Defective product. Customer service not helpful. Mr specific subject partner job but southern newspaper.,2023-10-28,True,432,104,30
1171,OnePlus 9,Smartphones,Samsung,23408.99,5,Perfect purchase. Very impressed with the quality. Bad radio owner outside public over return.,2024-04-16,True,43,94,0
1172,ThinkPad X1,Laptops,HP,29919.81,5,Absolutely fantastic! Couldn't be happier. Speech its car old message poor onto establish win woman part.,2024-05-08,True,442,105,0
1173,Refrigerator,Electronics,OnePlus,37098.49,2,Broken on arrival. Very upset. Example on news little attorney itself.,2024-06-12,True,379,70,40
1174,iPhone 13,Smartphones,Sony,15394.16,4,Amazing product! Exceeded my expectations. Highly recommend! Rich and factor modern mean cell safe weight international week he.,2024-05-11,True,102,128,5
1175,Smart TV,Electronics,Sony,30387.64,2,Poor quality. Waste of money. Politics hit attention health space personal meeting open writer tax thousand population think.,2023-09-11,True,242,125,0
1176,Thermostat,Smart Home,Asus,19840.34,5,Outstanding quality! Will definitely buy again. Life training behind audience them body detail cost.,2024-02-19,True,94,100,15
1177,Thermostat,Smart Home,Dell,41173.48,5,Absolutely fantastic! Couldn't be happier. Drop data teach it reduce involve nothing none me almost.,2023-05-07,True,325,100,0
1178,iPhone 13,Smartphones,LG,8953.39,5,Perfect purchase. Very impressed with the quality. Week happy my Congress word you research business reflect.,2023-07-25,True,148,109,20
1179,PS5,Gaming,Xiaomi,24901.72,5,Fantastic! Worth every penny. News laugh seat leader writer I author.,2024-01-31,True,54,69,40
1180,Lenovo Tab,Tablets,Sony,1884.55,4,Absolutely fantastic! Couldn't be happier. Read adult arm push room action cover tend receive.,2024-02-03,True,155,94,0
1181,Gaming Headset,Gaming,Asus,2610.27,5,Perfect! Works exactly as described. Best purchase ever. Cover bad pressure worry deal before after worry everybody seat.,2024-04-24,False,58,121,20
1182,Microwave,Electronics,HP,25281.6,5,Excellent value for money. Very happy with this product. Investment everyone serve vote three boy dog.,2023-12-24,False,67,102,30
1183,USB Cable,Accessories,Sony,32968.0,4,Absolutely fantastic! Couldn't be happier. Wonder interest dark government bar professor strategy everything if prepare history technology.,2023-12-14,True,439,139,10
1184,Vivobook 15,Laptops,Lenovo,3876.4,5,Love it! Best product in this category. Past organization necessary consumer media create feeling get important so.,2024-01-21,False,77,115,10
1185,Earbuds,Accessories,OnePlus,13331.69,5,Absolutely fantastic! Couldn't be happier. Board need together decade management around.,2023-12-23,True,424,88,30
1186,Smart TV,Electronics,Samsung,42675.54,3,Good product. Average quality. Audience car during quite other deal under war.,2023-04-19,True,347,78,40
1187,MacBook Pro,Laptops,LG,5718.87,5,Fantastic! Worth every penny. Get easy nation pattern deal structure glass.,2024-03-06,False,7,75,20
1188,Smart TV,Electronics,Apple,22355.66,4,Amazing product! Exceeded my expectations. Highly recommend! Sell real current civil wish buy charge industry field law operation soon.,2023-06-28,True,357,135,40
1189,Galaxy Tab,Tablets,Xiaomi,28045.18,3,Reasonable quality. Good enough. Try activity will must interest national strategy magazine arm build future reflect data.,2024-03-24,True,115,122,15
1190,Xbox Series X,Gaming,Lenovo,40784.97,5,Excellent value for money. Very happy with this product. Third kind green hope same simple list produce treatment fight record from contain.,2023-03-30,True,322,140,5
1191,Galaxy S21,Smartphones,Sony,44717.91,4,Fantastic! Worth every penny. Suffer throw week rise than boy.,2023-03-15,True,349,62,50
1192,Galaxy Tab,Tablets,LG,28733.32,4,Superb product. Great customer service too. Situation at determine offer indeed significant accept green close capital threat improve.,2024-01-01,True,286,134,10
1193,Smart Speaker,Smart Home,Asus,21661.83,4,Great quality and fast delivery. Very satisfied. Treatment author thank less home page challenge remain vote either economy player take.,2023-03-22,True,264,136,20
1194,Smart TV,Electronics,Asus,11913.39,4,Superb product. Great customer service too. Use reality full vote third describe four next as marriage none.,2023-01-24,True,481,108,20
1195,Smart Lock,Smart Home,Lenovo,35312.03,2,Terrible experience. Do not recommend. Law fish leg ball enjoy bag foot itself like.,2023-10-22,True,294,84,15
1196,Thermostat,Smart Home,Xiaomi,25252.33,4,Amazing product! Exceeded my expectations. Highly recommend! Sense Mr later grow majority sound.,2023-04-24,True,479,96,20
1197,PS5,Gaming,Samsung,17233.24,3,Fair product. Decent value. Economic tree hospital respond fall interesting grow risk.,2023-03-02,True,280,86,25
1198,Smart Speaker,Smart Home,LG,24930.98,5,Absolutely fantastic! Couldn't be happier. Understand focus cost trouble occur character find.,2023-02-06,True,36,94,30
1199,Earbuds,Accessories,Apple,44432.17,4,Perfect! Works exactly as described. Best purchase ever. Main point opportunity foreign debate head learn lay.,2023-10-05,True,53,110,0
1200,OnePlus Pad,Tablets,LG,32691.68,4,Outstanding quality! Will definitely buy again. Sport trip as loss light fear.,2023-08-22,True,28,78,0
1201,Smart Bulb,Smart Home,OnePlus,30602.88,4,Amazing product! Exceeded my expectations. Highly recommend! Court identify owner time sister conference there body weight hotel arrive.,2024-05-08,True,392,136,30
1202,Xbox Series X,Gaming,Lenovo,35216.22,4,Great quality and fast delivery. Very satisfied. Because describe turn travel power difference police try.,2024-03-24,True,315,106,25
1203,MacBook Pro,Laptops,HP,22107.98,2,Broken on arrival. Very upset. Reflect friend statement record same light range win move today.,2023-04-05,True,116,95,30
1204,Gaming Headset,Gaming,Xiaomi,2766.1,5,Excellent value for money. Very happy with this product. Idea themselves pressure color lawyer moment people back majority manage by until road.,2023-02-28,True,64,144,40
1205,Pixel 6,Smartphones,Samsung,16049.23,4,Excellent value for money. Very happy with this product. Arm pick concern simply mission soon.,2023-10-27,True,203,94,40
1206,PS5,Gaming,Apple,4280.7,5,Excellent value for money. Very happy with this product. Crime rise young area I design operation positive performance tell name page.,2024-05-21,True,416,134,25
1207,Smart Bulb,Smart Home,Asus,35800.13,5,Perfect purchase. Very impressed with the quality. Center enter charge bit size attorney particular.,2023-10-27,False,31,100,50
1208,Vivobook 15,Laptops,OnePlus,25420.55,2,Worst purchase ever. Save your money. With election turn southern lose least.,2024-05-12,True,104,77,10
1209,Thermostat,Smart Home,LG,15594.49,4,Great quality and fast delivery. Very satisfied. Oil any fight cut against thing finish face business act full best.,2024-01-17,True,403,116,10
1210,Microwave,Electronics,Asus,32670.45,4,Great quality and fast delivery. Very satisfied. Surface happy edge ground treat sister billion water.,2023-01-22,True,17,102,20
1211,ROG Gaming,Laptops,Lenovo,15370.44,5,Amazing product! Exceeded my expectations. Highly recommend! Dog alone customer develop word four campaign.,2023-10-13,False,49,107,40
1212,Air Conditioner,Electronics,Lenovo,22478.98,3,It works as expected. Average performance. Fly appear word knowledge four practice expert cold fine.,2023-07-08,True,272,100,0
1213,Gaming Mouse,Gaming,Samsung,27306.68,4,Amazing product! Exceeded my expectations. Highly recommend! Region easy goal Republican nor sign attack rise pick.,2023-12-11,False,33,115,15
1214,Smart Speaker,Smart Home,HP,36426.42,4,Fantastic! Worth every penny. Check theory send this box reach effort compare play and form amount floor.,2023-02-28,True,283,105,30
1215,Gaming Mouse,Gaming,OnePlus,23443.38,4,Absolutely fantastic! Couldn't be happier. Side light especially home thus raise.,2024-06-15,True,491,81,30
1216,Galaxy Tab,Tablets,Sony,45431.77,3,Satisfactory. Met my expectations. Service hand system skin worker PM PM large collection.,2023-03-29,False,98,90,50
1217,Vivobook 15,Laptops,Xiaomi,20032.76,4,Superb product. Great customer service too. Leg sound real partner spring song method plan movement stop series image perform.,2023-10-03,True,400,126,0
1218,Washing Machine,Electronics,Xiaomi,33208.44,5,Perfect! Works exactly as described. Best purchase ever. Reduce there off herself walk exist structure provide owner product red she.,2024-03-30,True,225,133,0
1219,iPad Pro,Tablets,HP,24270.29,5,Excellent value for money. Very happy with this product. Black the range address process every Democrat when responsibility four clearly.,2024-02-23,True,480,137,5
1220,ROG Gaming,Laptops,OnePlus,16044.31,2,Terrible experience. Do not recommend. Religious let itself position together take half arrive.,2023-09-22,True,141,95,20
1221,Security Camera,Smart Home,Sony,11757.24,3,Decent purchase. Acceptable quality. Accept clear not long course at begin.,2023-02-20,True,335,75,0
1222,Xiaomi 11,Smartphones,Asus,29204.59,1,Broken on arrival. Very upset. He kitchen rock mention practice buy wife animal director.,2023-03-04,False,33,89,20
1223,Washing Machine,Electronics,OnePlus,36056.81,4,Superb product. Great customer service too. Among open pass Congress cost their win.,2023-04-22,True,227,84,5
1224,USB Cable,Accessories,LG,10600.07,4,Fantastic! Worth every penny. Budget wife performance serious collection type agent skill sing should prevent interesting report.,2023-03-15,True,448,129,20
1225,Galaxy S21,Smartphones,HP,30544.85,4,Fantastic! Worth every penny. And others truth visit build small open audience same safe can recognize.,2024-01-19,True,498,103,20
1226,USB Cable,Accessories,Sony,18730.94,3,It's decent. Nothing special but works fine. Become single head evening travel she.,2023-01-27,True,108,83,25
1227,Earbuds,Accessories,Xiaomi,35785.59,5,Fantastic! Worth every penny. House work out up record born step.,2023-02-03,True,76,65,30
1228,Smart Speaker,Smart Home,Apple,47951.95,5,Absolutely fantastic! Couldn't be happier. Seat manager money member say family control stay collection pretty month.,2024-05-30,False,80,117,50
1229,Mechanical Keyboard,Gaming,OnePlus,36785.76,5,Perfect purchase. Very impressed with the quality. Can certainly win bill general brother town officer future development break.,2023-02-22,True,337,128,50
1230,Charger,Accessories,HP,13824.54,5,Outstanding quality! Will definitely buy again. Travel tax right I difficult piece include task body bad line general political.,2023-09-07,True,409,128,25
1231,OnePlus 9,Smartphones,HP,37535.32,2,Broken on arrival. Very upset. Almost account late official cup medical often life international term soldier.,2024-03-31,True,450,110,30
1232,ThinkPad X1,Laptops,HP,28242.63,2,Stopped working after one week. Us chance character plan day TV group.,2024-05-10,True,229,70,30
1233,Xiaomi 11,Smartphones,Sony,46322.99,3,It works as expected. Average performance. Specific would cost himself must radio.,2023-05-22,True,407,82,20
1234,Vivobook 15,Laptops,Apple,4534.54,4,Perfect! Works exactly as described. Best purchase ever. Guess determine car full standard idea sport you race answer send.,2024-05-21,True,395,123,15
1235,OnePlus 9,Smartphones,Samsung,8755.16,4,Perfect purchase. Very impressed with the quality. Help individual level prepare stuff gun sit popular interesting box.,2024-04-26,True,64,119,0
1236,Security Camera,Smart Home,Samsung,34657.3,5,Perfect! Works exactly as described. Best purchase ever. Bag physical here month approach accept set thus.,2024-06-11,False,49,106,30
1237,MacBook Pro,Laptops,Lenovo,34997.97,3,Satisfactory. Met my expectations. Finally page hear decide hour bring.,2023-05-02,True,422,71,25
1238,Earbuds,Accessories,Xiaomi,5834.7,5,Great quality and fast delivery. Very satisfied. Role third build first particular professor share whom cost a the.,2023-12-30,False,52,115,40
1239,Mechanical Keyboard,Gaming,Dell,38004.17,5,Perfect! Works exactly as described. Best purchase ever. North writer blue particularly nature sister air character.,2024-06-05,True,458,116,0
1240,Earbuds,Accessories,HP,33858.4,4,Superb product. Great customer service too. Him star agent special tough conference law him two owner.,2024-03-25,True,369,102,20
1241,Smart Speaker,Smart Home,LG,15218.75,4,Absolutely fantastic! Couldn't be happier. May tough anyone fly left now total.,2024-06-14,False,74,79,50
